Region,Job Title,Job Openings (2024),Projected Openings (2030),Automation Risk (%),AI Impact Level,Job Status,Required Education,Job Growth,Sector
China,Television floor manager,9335,992,30.98,Moderate,Decreasing,Bachelor’s Degree,-8343,Software & Platform
China,Television production assistant,14302,2201,78.19,Moderate,Decreasing,Associate Degree,-12101,Software & Platform
China,Television/film/video producer,3349,8367,83.87,Low,Decreasing,Associate Degree,5018,Software & Platform
China,Theatre manager,7749,4938,53.99,Moderate,Increasing,Associate Degree,-2811,Software & Platform
China,Theatre stage manager,7373,6040,10.61,Low,Increasing,Associate Degree,-1333,Software & Platform
China,Theme park manager,418,7678,55.23,High,Decreasing,Bachelor’s Degree,7260,Software & Platform
China,Therapeutic radiographer,6983,1178,15.52,Moderate,Increasing,Associate Degree,-5805,Software & Platform
China,"Therapist, music",163,4503,13.39,Low,Decreasing,Master’s Degree,4340,Software & Platform
China,"Therapist, nutritional",12592,1037,74.82,Moderate,Decreasing,Associate Degree,-11555,Software & Platform
China,"Therapist, speech and language",1826,6338,72.31,High,Increasing,High School,4512,Software & Platform
China,Tour manager,8497,3610,55.71,Low,Decreasing,Master’s Degree,-4887,Software & Platform
China,Tourism officer,1232,1044,90.78,Low,Increasing,High School,-188,Software & Platform
China,Tourist information centre manager,13847,7328,17.93,Moderate,Decreasing,Associate Degree,-6519,Software & Platform
China,Town planner,1787,3030,42.53,Moderate,Decreasing,High School,1243,Software & Platform
China,Toxicologist,8577,7404,2.21,Low,Increasing,PhD,-1173,Software & Platform
China,Transport planner,11162,12237,74.65,High,Increasing,PhD,1075,Software & Platform
China,Travel agency manager,1681,1177,34.5,Low,Decreasing,PhD,-504,Software & Platform
China,Veterinary surgeon,2913,1466,66.64,High,Increasing,High School,-1447,Software & Platform
China,Visual merchandiser,5372,6907,21.09,Low,Increasing,Bachelor’s Degree,1535,Software & Platform
China,Warden/ranger,5928,2385,26.0,High,Increasing,Master’s Degree,-3543,Software & Platform
China,Web designer,3205,2435,87.02,Low,Increasing,High School,-770,Software & Platform
China,Wellsite geologist,5623,7134,46.09,Moderate,Decreasing,High School,1511,Software & Platform
China,Writer,2988,10769,53.52,Low,Decreasing,Associate Degree,7781,Software & Platform
China,"Accountant, chartered certified",10515,17404,83.6,High,Increasing,Bachelor’s Degree,6889,Software & Platform
China,"Accountant, chartered public finance",2019,6713,20.4,Low,Decreasing,Master’s Degree,4694,Software & Platform
China,Accounting technician,4207,7780,27.6,High,Increasing,High School,3573,Software & Platform
China,Actor,10771,10204,51.02,High,Decreasing,Bachelor’s Degree,-567,Software & Platform
China,Actuary,182,8037,27.99,Moderate,Increasing,High School,7855,Software & Platform
China,Acupuncturist,2421,804,83.66,Moderate,Decreasing,Master’s Degree,-1617,Software & Platform
China,"Administrator, Civil Service",2640,6312,73.39,High,Increasing,High School,3672,Software & Platform
China,"Administrator, arts",6899,5148,70.58,High,Increasing,High School,-1751,Software & Platform
China,"Administrator, charities/voluntary organisations",1347,9982,33.78,Moderate,Decreasing,High School,8635,Software & Platform
China,"Administrator, local government",8600,3939,11.57,Moderate,Decreasing,PhD,-4661,Software & Platform
China,"Administrator, sports",1184,1252,23.56,Low,Decreasing,Associate Degree,68,Software & Platform
China,Advertising account executive,8759,7103,51.7,High,Increasing,PhD,-1656,Software & Platform
China,Advertising account planner,8978,5932,25.63,High,Increasing,PhD,-3046,Software & Platform
China,Advertising art director,15131,17405,25.14,Moderate,Increasing,Bachelor’s Degree,2274,Software & Platform
China,Advertising copywriter,4469,6747,74.51,Moderate,Decreasing,Master’s Degree,2278,Software & Platform
China,Aeronautical engineer,9748,5026,42.37,Moderate,Decreasing,Associate Degree,-4722,Software & Platform
China,Agricultural consultant,1892,1820,89.68,Low,Increasing,Associate Degree,-72,Software & Platform
China,Aid worker,7238,5240,15.85,High,Increasing,High School,-1998,Software & Platform
China,Air cabin crew,12607,6456,52.5,High,Increasing,High School,-6151,Software & Platform
China,Air traffic controller,10690,3475,47.34,Moderate,Decreasing,Bachelor’s Degree,-7215,Software & Platform
China,Ambulance person,4337,5237,67.54,High,Decreasing,Associate Degree,900,Software & Platform
China,Architectural technologist,15418,17201,68.96,Moderate,Increasing,Bachelor’s Degree,1783,Software & Platform
China,Armed forces training and education officer,14621,18311,58.02,Low,Increasing,High School,3690,Software & Platform
China,Artist,4321,3240,34.52,High,Increasing,PhD,-1081,Software & Platform
China,Arts development officer,2032,9803,78.67,High,Increasing,Bachelor’s Degree,7771,Software & Platform
China,Astronomer,15219,8369,38.69,High,Decreasing,Associate Degree,-6850,Software & Platform
China,Audiological scientist,2811,3350,86.53,Moderate,Increasing,High School,539,Software & Platform
China,"Biochemist, clinical",6174,17744,57.62,Moderate,Increasing,Master’s Degree,11570,Software & Platform
China,Biomedical engineer,9201,3966,37.08,Moderate,Decreasing,High School,-5235,Software & Platform
China,Biomedical scientist,7618,830,15.36,Moderate,Increasing,Bachelor’s Degree,-6788,Software & Platform
China,Bookseller,6544,7622,82.7,High,Increasing,Associate Degree,1078,Software & Platform
China,Brewing technologist,9898,8211,68.44,High,Increasing,Master’s Degree,-1687,Software & Platform
China,Broadcast engineer,4000,4958,34.99,High,Decreasing,High School,958,Software & Platform
China,Broadcast presenter,8023,4749,12.34,Moderate,Increasing,High School,-3274,Software & Platform
China,Building surveyor,8083,2027,54.25,Moderate,Increasing,Associate Degree,-6056,Software & Platform
China,"Buyer, industrial",9227,3031,66.67,Moderate,Increasing,Master’s Degree,-6196,Software & Platform
China,Call centre manager,8963,4656,79.78,Low,Decreasing,Master’s Degree,-4307,Software & Platform
China,Careers adviser,729,7937,72.19,High,Decreasing,PhD,7208,Software & Platform
China,Cartographer,9422,6917,81.11,Moderate,Increasing,Bachelor’s Degree,-2505,Software & Platform
China,Ceramics designer,2609,2446,99.04,Low,Decreasing,High School,-163,Software & Platform
China,Charity fundraiser,8613,7153,40.55,Moderate,Increasing,High School,-1460,Software & Platform
China,Charity officer,731,5939,15.5,High,Decreasing,Associate Degree,5208,Software & Platform
China,Chartered accountant,9230,17572,62.66,High,Increasing,Bachelor’s Degree,8342,Software & Platform
China,Chemical engineer,12589,10420,46.22,Low,Increasing,Bachelor’s Degree,-2169,Software & Platform
China,"Chemist, analytical",5639,9731,31.79,High,Decreasing,PhD,4092,Software & Platform
China,Chief Marketing Officer,9608,9426,11.08,Low,Decreasing,Master’s Degree,-182,Software & Platform
China,Chief Operating Officer,1681,5102,78.04,Moderate,Decreasing,Bachelor’s Degree,3421,Software & Platform
China,Chief of Staff,2032,3254,61.58,Low,Decreasing,High School,1222,Software & Platform
China,Child psychotherapist,7568,1223,28.92,Low,Decreasing,Master’s Degree,-6345,Software & Platform
China,Chiropodist,7912,2256,87.09,High,Decreasing,Associate Degree,-5656,Software & Platform
China,Chiropractor,1504,8014,0.94,Low,Increasing,Associate Degree,6510,Software & Platform
China,Civil Service administrator,5727,2071,78.63,High,Decreasing,Bachelor’s Degree,-3656,Software & Platform
China,Civil Service fast streamer,10708,2578,31.39,Low,Increasing,Bachelor’s Degree,-8130,Software & Platform
China,"Civil engineer, consulting",2774,7434,47.35,Low,Decreasing,Associate Degree,4660,Software & Platform
China,"Civil engineer, contracting",3919,3924,74.51,Low,Decreasing,High School,5,Software & Platform
China,Claims inspector/assessor,16737,20934,37.98,Moderate,Increasing,Master’s Degree,4197,Software & Platform
China,Clinical biochemist,4681,2597,38.66,High,Increasing,Associate Degree,-2084,Software & Platform
China,Clinical cytogeneticist,9881,8706,44.45,High,Increasing,Bachelor’s Degree,-1175,Software & Platform
China,Clinical psychologist,14812,12382,35.32,High,Increasing,Master’s Degree,-2430,Software & Platform
China,Clinical research associate,3495,3543,65.52,Low,Increasing,PhD,48,Software & Platform
China,"Clinical scientist, histocompatibility and immunogenetics",834,8841,48.32,Low,Decreasing,Associate Degree,8007,Software & Platform
China,Clothing/textile technologist,9205,12167,10.7,Moderate,Decreasing,Master’s Degree,2962,Software & Platform
China,Commercial art gallery manager,5797,2068,53.08,High,Decreasing,High School,-3729,Software & Platform
China,Commercial horticulturist,5120,14791,55.52,Low,Decreasing,Master’s Degree,9671,Software & Platform
China,Commercial/residential surveyor,10527,11895,20.08,Low,Decreasing,PhD,1368,Software & Platform
China,Communications engineer,7682,3849,99.61,Low,Decreasing,High School,-3833,Software & Platform
China,Community arts worker,7115,4921,83.66,High,Increasing,Associate Degree,-2194,Software & Platform
China,Community education officer,6907,1087,28.47,Low,Increasing,PhD,-5820,Software & Platform
China,Community pharmacist,579,2961,27.95,High,Increasing,PhD,2382,Software & Platform
China,Company secretary,9382,1069,51.67,Moderate,Decreasing,High School,-8313,Software & Platform
China,Comptroller,2934,4150,42.33,High,Increasing,PhD,1216,Software & Platform
China,Computer games developer,2666,9097,42.51,Moderate,Increasing,High School,6431,Software & Platform
China,Conference centre manager,6086,4671,30.76,Low,Decreasing,High School,-1415,Software & Platform
China,"Conservation officer, historic buildings",7948,5378,43.3,High,Decreasing,Associate Degree,-2570,Software & Platform
China,Consulting civil engineer,8879,7492,53.74,High,Decreasing,Bachelor’s Degree,-1387,Software & Platform
China,Contracting civil engineer,11511,12728,70.87,High,Decreasing,PhD,1217,Software & Platform
China,Contractor,8473,7310,25.46,Low,Decreasing,Bachelor’s Degree,-1163,Software & Platform
China,Corporate investment banker,9847,11376,19.87,Moderate,Increasing,Associate Degree,1529,Software & Platform
China,Corporate treasurer,3681,2014,61.35,Moderate,Decreasing,Associate Degree,-1667,Software & Platform
China,Counselling psychologist,16188,8524,54.69,Moderate,Decreasing,Master’s Degree,-7664,Software & Platform
China,Cytogeneticist,9186,8713,20.48,High,Increasing,Master’s Degree,-473,Software & Platform
China,Dancer,5492,3805,88.0,High,Increasing,High School,-1687,Software & Platform
China,Dealer,1783,9715,49.22,Low,Increasing,Associate Degree,7932,Software & Platform
China,"Designer, ceramics/pottery",7614,3189,93.13,High,Decreasing,Master’s Degree,-4425,Software & Platform
China,"Designer, fashion/clothing",3386,9216,53.17,Moderate,Increasing,Associate Degree,5830,Software & Platform
China,"Designer, furniture",6245,4348,22.4,Moderate,Increasing,High School,-1897,Software & Platform
China,"Designer, graphic",1218,2011,20.43,Moderate,Decreasing,Master’s Degree,793,Software & Platform
China,"Designer, industrial/product",12020,14169,50.1,Moderate,Increasing,High School,2149,Software & Platform
China,"Designer, jewellery",7347,5755,98.96,Moderate,Decreasing,Master’s Degree,-1592,Software & Platform
China,"Designer, television/film set",7673,7014,77.37,High,Increasing,Bachelor’s Degree,-659,Software & Platform
China,Diagnostic radiographer,3172,2586,39.8,Moderate,Decreasing,PhD,-586,Software & Platform
China,Dietitian,3491,1614,3.16,Moderate,Increasing,Bachelor’s Degree,-1877,Software & Platform
China,"Doctor, general practice",5942,3732,48.01,Low,Increasing,Master’s Degree,-2210,Software & Platform
China,"Doctor, hospital",1789,7310,85.77,Moderate,Decreasing,PhD,5521,Software & Platform
China,Drilling engineer,3432,1794,5.69,High,Decreasing,High School,-1638,Software & Platform
China,Early years teacher,5927,3213,71.34,High,Decreasing,Associate Degree,-2714,Software & Platform
China,Ecologist,11455,7062,65.84,Low,Increasing,High School,-4393,Software & Platform
China,"Editor, magazine features",1661,6321,21.62,Moderate,Decreasing,Bachelor’s Degree,4660,Software & Platform
China,Education administrator,3353,9672,0.82,Low,Decreasing,High School,6319,Software & Platform
China,"Education officer, community",9207,9249,93.11,Moderate,Increasing,PhD,42,Software & Platform
China,"Education officer, museum",1340,931,0.09,High,Decreasing,Master’s Degree,-409,Software & Platform
China,Educational psychologist,4054,3184,99.27,Low,Increasing,Associate Degree,-870,Software & Platform
China,Electronics engineer,8026,9539,5.1,Moderate,Decreasing,Master’s Degree,1513,Software & Platform
China,Emergency planning/management officer,9470,16029,47.16,Low,Increasing,Bachelor’s Degree,6559,Software & Platform
China,Energy manager,9649,8776,72.91,Low,Increasing,PhD,-873,Software & Platform
China,"Engineer, automotive",7670,6794,38.41,High,Increasing,Associate Degree,-876,Software & Platform
China,"Engineer, broadcasting (operations)",903,8097,62.96,High,Decreasing,High School,7194,Software & Platform
China,"Engineer, building services",12834,9218,20.95,Low,Increasing,Bachelor’s Degree,-3616,Software & Platform
China,"Engineer, chemical",14565,11030,51.19,Low,Decreasing,PhD,-3535,Software & Platform
China,"Engineer, civil (contracting)",7081,9697,51.41,High,Increasing,High School,2616,Software & Platform
China,"Engineer, control and instrumentation",4537,2388,85.31,High,Increasing,Master’s Degree,-2149,Software & Platform
China,"Engineer, drilling",10911,10902,47.56,High,Decreasing,High School,-9,Software & Platform
China,"Engineer, electrical",11216,15898,81.32,Moderate,Increasing,High School,4682,Software & Platform
China,"Engineer, electronics",5593,4057,34.33,Low,Decreasing,Bachelor’s Degree,-1536,Software & Platform
China,"Engineer, land",11974,5246,75.97,Moderate,Decreasing,High School,-6728,Software & Platform
China,"Engineer, maintenance",4232,2472,46.42,Low,Decreasing,Master’s Degree,-1760,Software & Platform
China,"Engineer, manufacturing",9111,5640,61.26,Moderate,Increasing,High School,-3471,Software & Platform
China,"Engineer, manufacturing systems",3643,8859,76.19,High,Decreasing,Master’s Degree,5216,Software & Platform
China,"Engineer, mining",4412,9468,94.28,High,Decreasing,Bachelor’s Degree,5056,Software & Platform
China,"Engineer, site",5898,8046,63.15,High,Increasing,Master’s Degree,2148,Software & Platform
China,"Engineer, water",8873,8203,48.47,High,Increasing,Associate Degree,-670,Software & Platform
China,Engineering geologist,11913,8414,40.83,Low,Increasing,PhD,-3499,Software & Platform
